UserID,SessionCount,PctSessionPurchase,ClicksPerSession,ItemsClickedPerSession,AvgTimePerClick,AvgTimePerSession,AvgPriceClicked,PctSessionClickDiscount,PctSessionPurchaseDiscount
17B77F67B72330B4,1,0,3,2,40.33333333,121,26.86666667,1,0
17C8CC516C0BC38B,10,0.1,3.5,1.8,153.5933333,689.8,70.83655769,0.7,0
17CE81F9A1640F99,3,0.333333333,3.666666667,2,224.1428571,810.3333333,111.6619048,0.666666667,0.333333333
17D0A20E405B881C,11,0.181818182,3.545454546,2.363636364,58.66017316,159.1818182,67.42212121,0.636363636,0.181818182
17D4928569A6B73D,17,0.058823529,2.882352941,2.176470588,104.0127451,430.0588235,59.56380952,0.705882353,0.058823529
17DB61A8110CD006,5,0,2.6,1.4,64.26666667,227.6,34.95,0.4,0
17E28EB8C16ED4D2,3,0.333333333,6.333333333,2.666666667,70.83333333,570,95.18095238,0.333333333,0
17E6E47A70A72448,2,0,6.5,1.5,92.73611111,721.5,31.8625,0.5,0
17E9DDD0162AFC19,5,0.2,3.2,1.8,45.05333333,142.8,59.89546667,1,0.2
1801F483232A6346,3,0,2,1,60,120,22.825,0,0
1803F358DF28E220,6,0,7.333333333,2.333333333,96.63580247,881.3333333,95.28373016,0.166666667,0
1811317FF11E2913,2,0.5,3,2,195.375,721.5,59.2525,1,0.5
1814766BDEC6D892,2,0,1,1,60,60,79,0.5,0
181FDF102193026B,12,0.083333333,6,2.833333333,89.49763662,789.1666667,43.59154187,0.583333333,0
182ADCEED4A61B2E,2,0,2,2,60,120,78.1625,1,0
182B193723107381,6,0.166666667,3.666666667,3.166666667,57.90376984,222.8333333,43.33638889,0.666666667,0
183F7EFD592BA03D,5,0.2,2,1.6,53.43333333,80.6,110.3333333,0.6,0.2
184BDEC308552712,1,1,3,2,139.6666667,419,39.3,1,1
185F382A6EA4D101,8,0.25,3.125,2,61.4375,173.75,86.07464286,0.875,0.25
18772D357639353E,26,0.038461539,1.5,1.153846154,66.32820513,145.0769231,77.69264957,1,0.038461539
187992BF0B8C4158,9,0.333333333,10.88888889,2.888888889,69.94767848,1015.111111,130.5974195,0.777777778,0.222222222
1887B16DF6B8AE08,3,0,1,1,60,60,46.73333333,0.666666667,0
188A427B2CF1C991,1,1,17,5,109.5294118,1862,55.22764706,1,1
18963927AC5FD078,2,0.5,11,5.5,144.375,2361,71.89666667,1,0.5
189785003D4621A8,2,0.5,15,5,43.35093168,720.5,111.8198758,1,0.5
189BE3EC5760CA92,1,0,11,5,218.2727273,2401,94.3,1,0
189EA4C7E4C06472,4,0,2.25,1.75,53.4375,115,145.15,0.75,0
18B318951034533F,3,0.333333333,8.666666667,3.666666667,270.4910256,2961.666667,36.98367521,1,0.333333333
18B69F9F8538545F,12,0.333333333,7.833333333,4.416666667,98.76552579,1110.333333,42.07292659,1,0.25
18C2DCB5E4599219,2,0.5,1.5,1,58.5,87,34.16,1,0.5
18C5A49563B40E86,8,0,1.625,1,89.725,251.375,109.2,0.625,0
18CF3F485204A7A3,1,1,25,8,48.08,1202,38.068,1,1
18EE4BC16C0F0399,2,0.5,11.5,4,92.71666667,840,17.13076923,1,0
18F0073E92F4B036,1,0,1,1,60,60,78.9,1,0
18F61A344158DF20,13,0.307692308,3.769230769,2.230769231,49.0728022,157.9230769,119.6484615,0.846153846,0.153846154
18F9B5EB50943DF5,2,1,10,4,116.6071429,1436.5,103.0380952,1,1
1901F62DC59A798D,4,0,1.75,1.5,121.3125,350.25,129.1875,1,0
190643B9A40D2A86,1,1,2,1,60,120,38.9,0,0
190E2EAE2343F595,1,1,31,6,87.06451613,2699,130.1935484,1,1
1916039380911B93,1,1,3,2,60,180,0,0,0
191C42980749BBCC,21,0.142857143,2.571428571,1.80952381,134.2694444,481.3333333,32.24997355,0.714285714,0.142857143
1933C867D6CDCD8D,2,0,3,3,119.3,476.5,216.95,1,0
1936FF3D1D979A52,5,0.2,3.8,2.4,58.6,245.2,94.44047619,1,0
193A5B4B72ECEF24,3,0.333333333,4,2.666666667,227.7333333,718.6666667,53.89388889,1,0.333333333
193B399190A4EFBF,9,0.222222222,4.333333333,1.444444444,58.03462158,299.5555556,70.16367754,0.777777778,0.222222222
193CCBD4380A146D,7,0.142857143,4.285714286,3.285714286,82.86425479,405,51.86555556,0.428571429,0.142857143
1947B81E85934F64,3,0,3.333333333,2.666666667,54.56666667,185,36.21666667,0.666666667,0
1949E7FDAADAE569,2,0,2,2,51,93,119.75,1,0
19720DA1296EBE07,14,0.071428571,2.857142857,2.357142857,52.08437991,112.2857143,98,0.785714286,0.071428571
198C63CA1710681E,8,0.125,6.625,1.5,110.8524306,1109.5,94.51805556,0.875,0.125
198FB097D334085C,4,0.25,4,2.25,65.30769231,309,46.31785714,0.5,0.25
19944FFC35B2C09D,1,1,15,7,13.66666667,205,98.18666667,1,1
1994939F9DED945E,4,0.5,2.5,1.75,65,180,24.59458333,1,0.5
1999DA0A90B4EB72,3,0.333333333,3.333333333,1.333333333,253.2380952,706,54.98571429,0.666666667,0.333333333
199ABA59E88B75DE,6,0.333333333,7.5,5.666666667,103.904304,478.3333333,51.35876068,0.833333333,0.333333333
199B29749EB4207F,1,0,3,1,60.66666667,182,165,0,0
19A0C58E04015CB9,7,0.142857143,3.285714286,1.571428571,86.95833333,272.1428571,74.46715278,0.571428571,0.142857143
19A214DD11FBE33A,3,0.333333333,1.666666667,1.666666667,53.55555556,80.66666667,31.58333333,0.666666667,0.333333333
19A261B11529AB68,4,0,3.5,2,38.65,119,49.34375,1,0
19A52D934C02A669,5,0.4,5.6,3.2,116.2642857,529.2,94.54833333,0.8,0.2
19A75B249931B463,1,0,1,1,60,60,13.7,1,0
19BD5793E6915DC8,1,0,12,5,340.25,4083,65.34166667,1,0
19BDCA4500D741DC,15,0,4.533333333,2.4,46.35707071,208.2666667,49.85,0.4,0
19C061D2DF76F042,8,0.125,11.125,3.5,103.1249443,2318.25,28.61022834,0.375,0
19C2613584B55C58,3,0.333333333,4,3,48.2962963,134.6666667,53.63888889,1,0.333333333
19C2A275C1C0D91A,28,0.25,2.321428571,1.607142857,115.422449,314.25,31.38333333,0.571428571,0.107142857
19C48C594F18541C,2,0,6.5,3,67.65,358,30.65,0.5,0
19C91A81F2B5AE17,12,0.25,7.333333333,3.75,67.73696581,374.4166667,67.63888611,0.833333333,0.25
19CFE97755B85CCD,1,1,10,4,30.3,303,92.9,1,0
19D7C44354032873,6,0.166666667,8,5.166666667,85.74616858,628.8333333,60.82484674,1,0.166666667
19DB6DB426900EEB,4,0,6.5,3,161.8333333,1252,83.09298246,0.75,0
19DEF93CA1BB72CF,2,0,1,1,60,60,165.5,0.5,0
19E064689D15B32B,1,0,11,4,217.6363636,2394,50.59090909,1,0
19E4AE70978B7A3B,2,1,10,6.5,101.4010989,830.5,57.99428571,1,0.5
19E7A89AE5112FBE,20,0.05,6.4,2.8,58.92849587,368.9,78.28254438,0.75,0.05
19F50E7A412CE610,3,0.333333333,2,1.333333333,119.3333333,238.6666667,52.66666667,0,0
19F74593973911E9,1,1,1,1,60,60,19,0,0
1A006B1275C0C252,2,1,19.5,7,75.37121212,1810,45.82951613,1,0.5
1A183F782ADEC16D,12,0.083333333,6.25,4.75,50.86279884,343,75.83217908,0.916666667,0.083333333
1A199B1B6A3446A5,5,0,1.6,1.6,50.4,73,63.54666667,0.8,0
1A22B875C9941686,3,0.666666667,25.33333333,10,104.492304,2553.666667,75.78519962,1,0.666666667
1A2491BF6614EE1C,3,0.666666667,5.333333333,2.333333333,58.02020202,300,38.04787879,0.666666667,0
1A2D1E08E9EC1FFC,4,0,9,4.5,151.4676724,1196.25,59.21071429,0.75,0
1A36906E3831F892,11,0.090909091,5.818181818,2.909090909,47.36067821,258.2727273,39.05454546,0.818181818,0.090909091
1A4CE9213808B465,3,0,2.666666667,2,59.72222222,158.3333333,57.65833333,0.666666667,0
1A57903E9D49EF93,3,0,1,1,60,60,69.78333333,0.333333333,0
1A598D8DEBEE8667,1,1,10,2,48.1,481,65.9,1,1
1A5BE0A15A3DE7BC,2,0.5,14,6,43.72727273,566,67.13416667,0.5,0.5
1A5CD8CB8BF83169,3,0.333333333,1,1,60,60,45.26666667,0.666666667,0
1A5CEB2552EFCA25,1,0,4,2,119.75,479,23.55,1,0
1A6417DD817F2582,1,0,1,1,60,60,8,0,0
1A76DEF1E0EA7229,5,0.2,8.4,4,60.54035088,624,128.0961053,1,0.2
1A7D18ACD62B902B,99,0.131313131,6.03030303,3.343434343,119.6093055,1194.373737,33.70870312,0.484848485,0.060606061
1A8F7AFAAABE0B7C,15,0.066666667,2.6,1.866666667,74.10277778,228.4,52.4175,0.666666667,0
1A90BAADB09724BC,12,0.083333333,6,4.083333333,65.59851191,340.25,61.47111111,0.833333333,0.083333333
1A96CB57BFDCD678,7,0,1.714285714,1.714285714,67.71428571,118.2857143,43.42142857,0.571428571,0
1A9ABFDC4785454D,1,1,3,2,44.33333333,133,62,1,1
1AA1E96202A3BE45,9,0.111111111,6.555555556,3.555555556,57.16666667,421.4444444,68.59597884,0.777777778,0.111111111
1AA8FE6AB16B97DC,3,1,4.666666667,3.666666667,48.36363636,152,45.10030303,0.666666667,0.666666667
1AAF61556FEC7821,4,0,7.25,3.25,94.66818182,875.75,45.3125,0.5,0
1AB1F86334437175,4,0.25,8.25,4.5,50.21071429,501.75,65.36,0.5,0.25
1AB8C2E6C6803D08,1,0,7,5,156.5714286,1096,159.2142857,1,0
1ABB21440E1DBC3F,4,0,1.5,1.25,84.75,164.25,38.13333333,0.25,0
1AC1FF318CB1727D,3,0.333333333,6,4.666666667,171.3931624,573.6666667,57.80555556,1,0.333333333
1AC2C35D065FCF6B,1,0,1,1,60,60,39.9,1,0
1AC9B49CA47073D9,6,0,2.166666667,1.166666667,55.13888889,140.1666667,70.3125,0.5,0
1ACB60A3A3515D56,9,0.111111111,2.888888889,1.888888889,56.25854701,202.3333333,35.85113636,0.333333333,0.111111111
1AD7C8808F60EA8F,6,0.333333333,2.666666667,1.5,56.5625,182.5,50.1,0.666666667,0.166666667
1AE3A339B38E7277,12,0.416666667,23.58333333,10.58333333,50.02293195,1654.5,43.64852,0.75,0.416666667
1AEF7ECF22B04EF7,1,0,2,2,60,120,49.5,1,0
1AEFB7EC90E8BB9A,1,0,1,1,60,60,0,0,0
1AF4BFA0CCCE50E9,1,1,17,7,32.23529412,548,61.97692308,1,0
1AFDC2AB589B1B8B,1,0,4,2,44.25,177,32.5,1,0
1B09E2B3FAE7493A,3,0.333333333,16,7,102.2068966,1854,37.09247765,1,0.333333333
1B2384FD5B067AB2,1,1,7,2,27,189,49.35714286,1,1
1B2B31CA7F9E615C,1,0,1,1,60,60,89.9,0,0
1B2CABC1DC09E6A3,3,0,1,1,60,60,129,0.333333333,0
1B2FB0908AF4CC53,1,1,3,2,179.3333333,538,69.26666667,1,1
1B31E01463BB9446,59,0.118644068,3.050847458,1.881355932,104.2371469,392.8135593,80.28846264,0.86440678,0.084745763
1B40384E073B82BE,6,0.333333333,10.33333333,5.333333333,62.17781145,657.3333333,106.6106588,0.666666667,0.333333333
1B4E2A759D9DBF6A,2,0.5,2.5,1.5,76.66666667,200,42.38333333,0.5,0
1B4FD95ED39FF212,1,0,1,1,60,60,72.9,0,0
1B626C2D8B8AF804,17,0.117647059,4.058823529,2.647058824,66.94654529,214.0588235,58.5494391,0.823529412,0.117647059
1B66CF389654AA9E,1,0,2,2,60,120,78.9,1,0
1B6764B0AB23994E,3,0,4,1.333333333,78.1,421,55.83333333,0.666666667,0
1B6A70A528EA8522,1,1,4,1,169.5,678,29.8,0,0
1B6FF94DC5DEA775,8,0.625,3.75,2.625,50.22916667,179.875,60.74354167,0.75,0.5
1B739AD2903D286D,1,1,42,17,76.23809524,3202,59.31,1,1
1B745B4412D08089,3,0.666666667,1.333333333,1,60,80,67,0,0
1B8AFCF2059C3E2E,4,0,2.25,1,104.6666667,269,144.9,1,0
1B937B8B560CD6FF,11,0,8.363636364,4.363636364,76.42396413,645.6363636,77.47566017,0.909090909,0
1B972D678E4A388D,10,0.3,1.4,1.1,56.05,76.1,60.54,0.5,0
1BA63969F76E36C8,1,1,1,1,60,60,50.49,1,1
1BAA620042F61DF9,2,0,3.5,2,47.45,191.5,105.21,1,0
1BAFB23BACBAF127,8,0.25,15.5,5.25,51.51270047,990.125,73.84858811,0.875,0.25
1BB40246F013E939,14,0.071428571,6.928571429,4,77.09911455,683.7142857,52.57376253,0.857142857,0.071428571
1BC0CF1A67505475,21,0.333333333,4,2.714285714,83.61652237,321.1428571,68.61110276,0.857142857,0.285714286
1BDBE0A2BDFB95E5,3,0.333333333,6.333333333,3,95.20238095,619.3333333,38.34345238,1,0.333333333
1BDF5C7121653FEF,4,0,3.5,2.5,215.0416667,720.25,37.0325,1,0
1BE19F7D0C8B3E93,8,0,1.75,1.25,101.1458333,232.125,94.21,0.25,0
1BFB7D412BD497B1,8,0.125,8.125,4.125,125.168245,1236.375,64.38759259,0.25,0
1BFEC288CF00F87D,1,1,14,5,321.4285714,4500,90.42857143,1,1
1C11D9FDE94430BD,4,0.25,6.25,3.25,57.40570175,394,76.97631579,0.75,0.25
1C19751442A0566A,3,0.666666667,15,7,70.3754386,1300.666667,66.7204902,1,0.333333333
1C3939C935F964C8,3,0,4.666666667,4.333333333,81.94444444,543.3333333,49.59393939,1,0
1C3E404BA4D6BD08,7,0.142857143,7,5.428571429,80.16550968,927.5714286,55.68541856,0.714285714,0.142857143
1C524CCF8AD85C73,3,0.333333333,4,1,67.91111111,278.3333333,14.9,0,0
1C57886866A4AA31,6,0.166666667,9.833333333,5.5,69.08547009,730.3333333,67.29333333,0.5,0.166666667
1C6ED391636F2A03,14,0.214285714,6.142857143,3.928571429,71.31799887,524.2142857,88.61157585,0.785714286,0.214285714
1C82FBFCEC404F93,3,0,3.333333333,2.333333333,49.6,150.6666667,50.785,0.333333333,0
1C97A9839F10F082,5,0.4,3.8,2.6,52.61363636,159.6,31.64048485,1,0.4
1C9964BB1EBF0AF3,9,0,3.666666667,2.555555556,108.0972222,502.1111111,54.85770089,0.777777778,0
1C999FDC4290795F,9,0.222222222,2.777777778,1.666666667,59.14708995,173.1111111,46.18444444,0.666666667,0.222222222
1CACAACC970F787B,5,0.2,3.4,1.8,87.22857143,394.6,161.1142857,1,0
1CB4484354545216,3,0.333333333,3.333333333,1.333333333,82.54166667,380.3333333,39.09166667,0.666666667,0.333333333
1CB6381686782AB8,2,0,1,1,60,60,111.94,1,0
1CD43E170D2AFABB,1,0,1,1,60,60,84.1,1,0
1CD5FC7CE9DC618B,1,0,1,1,60,60,45,1,0
1CDAAE61A58A4E36,2,0,2,1,60,120,8,0,0
1CEAFBE040330847,2,0.5,35,12,61.26086957,2187,104.2469388,0.5,0
1CF5E515B8619FBB,7,0,1.857142857,1.571428571,55.35714286,92.71428571,97.66666667,0.714285714,0
1CF75FA8AE4E3737,6,0.166666667,1.666666667,1.166666667,57.5,92,31.02222222,0.833333333,0
1D0FCCA3D2F49F2F,18,0.166666667,3.722222222,2,74.74612795,406.1666667,61.81342593,0.944444444,0.166666667
1D10BA20F4415D4A,2,0,1.5,1,60,90,41.5,0.5,0
1D1E77D8F8B99702,7,0.142857143,6.285714286,2,134.9902597,737.1428571,41.7795,0.285714286,0
1D3CD2DC992EE147,3,0.333333333,21.66666667,11.33333333,97.34086629,672,55.64375,0.666666667,0.333333333
1D49DB9B5EBF3C13,4,0.25,2.5,1,68.89583333,183.75,120.7,0.75,0
1D4A8F0DE69D49A8,6,0.333333333,4.833333333,1.833333333,121.4406566,787.8333333,26.23292929,0.333333333,0
1D521106D6DA570E,1,1,6,3,299.6666667,1798,33.21666667,1,0
1D5C7710E65625EC,1,0,1,1,60,60,79.8,1,0
1D621E9EEED5F2D6,3,0.333333333,2.666666667,2,53.22222222,119.3333333,154.9166667,0.666666667,0.333333333
1D666B2B5D23286F,1,0,1,1,60,60,479,0,0
1D74D501580233C6,1,0,1,1,60,60,45,1,0
1D7C194219FA6A39,10,0.4,7.8,4.5,63.17759463,569.9,64.03727445,0.9,0.4
1D8029C839D3BA60,3,0.333333333,9.333333333,2.333333333,139.9722222,2477,81.39291667,0.666666667,0.333333333
1D89097C4D2F0661,14,0.214285714,3.285714286,1.642857143,143.8869048,493.2142857,44.82251984,0.714285714,0.214285714
1D97989570DD6581,2,0,8.5,5.5,104.875,1228,39.63590909,0.5,0
1D9856F832E56AAA,3,0,3.333333333,2.333333333,53.88888889,181.3333333,77.96444444,1,0
1DB601375B738287,1,0,23,15,171.826087,3952,45.33043478,1,0
1DC202EA9631E61D,3,0,10.33333333,5.333333333,63.98086124,740,108.0382807,1,0
1DCBBE2ED7441092,4,0.5,3.25,2.5,50.025,145.25,80.42925,1,0.5
1DD2036C1F42BBFF,4,0.5,3.25,2,59.83333333,194.5,63.05714286,0.5,0
1DD33325937EC776,1,0,1,1,60,60,239.8,0,0
1DEBB492A5ECCB22,1,0,1,1,60,60,79.8,1,0
1DEBF0E20BE8C53D,6,0,2.833333333,2.333333333,47.60555556,106,55.24166667,0.333333333,0
1E0D34CDF516B871,4,0.25,2.5,1.75,57.1,135.5,56.15,1,0.25
1E1A22CC37CB7CD9,5,0.4,12.4,3.4,100.2713044,1443.8,45.54227994,0.6,0.2
1E2FD3254B035A0C,4,0.5,4,2,78.375,399,57.67708333,0.75,0.25
1E34590E6EDFB34B,30,0.166666667,3.966666667,2.433333333,95.31012987,416.3333333,37.90092775,0.433333333,0.066666667
1E35DF80FE9A4180,1,1,10,2,162.2,1622,39,1,1
1E5732FC799DE5D4,1,1,2,1,60,120,68,1,1
1E59B041AB832DD4,2,0,1.5,1,59.25,88.5,105,0,0
1E623F95526F3969,10,0,6,3.7,102.51,1008.3,68.888,0.9,0
1E68A677EDED4BAE,2,0,1.5,1,60,90,240,1,0
1E7C09610F957548,2,1,3,2,782.875,1634,27.74625,1,1
1E8272F2AB668954,1,1,34,11,75.85294118,2579,59.20909091,1,1
1E9259867FBF934A,1,1,8,4,209.625,1677,43.45,0,0
1E972A85058B66CB,5,0.2,15.4,3.6,63.17624633,1344.4,88.20439883,0.8,0
1EA019D3509994E3,26,0.153846154,3.038461539,2.346153846,73.93179417,211.4615385,50.50263807,0.807692308,0.153846154
1EB6443ACFF78866,9,0,4.888888889,2.333333333,68.27421652,313,98.36381766,0.555555556,0
1EB799D4F55CA0A8,1,1,11,1,556.0909091,6117,79,0,0
1EC6EEE9D9215230,1,1,7,6,120.2857143,842,85.975,1,0
1ED10F8606279EC0,2,0,2.5,1.5,361,1354,117.45,0.5,0
1ED7D444E270719A,2,0,2.5,1.5,136.5,379.5,49.9,1,0
1EDA139B0320DF19,1,0,1,1,60,60,69,1,0
1EE44F9DAFF2BEB0,1,0,1,1,60,60,65,0,0
1EF176F358134054,2,0.5,4,1.5,38.625,154.5,81.20875,1,0.5
1EF77F0A326CEDD4,41,0.097560976,7.341463415,3.634146342,102.5762959,1056.95122,54.31791988,0.56097561,0.048780488
1EF86E244510CF7C,7,0.285714286,7.571428571,3.571428571,48.50928833,430,54.46457091,1,0.142857143
1F059FB169C950DC,2,0.5,2.5,1,57.125,138.5,22,1,0.5
1F0E09B25BD6A5EF,3,0,1.333333333,1,50.16666667,60.33333333,34,0.666666667,0
1F12B99D3F0CE9E3,2,0,3,2,64,200,86.025,1,0
1F32DEF7035986B5,11,0.181818182,1.909090909,1.181818182,180.3030303,464.9090909,59.925,0.545454546,0
1F369E33C6348F04,5,0.2,6,3,69.592,599.8,33.08821429,0.6,0.2
1F3BEEB0922705DF,3,0.333333333,13.66666667,8,181.8240741,2677.666667,57.66497475,1,0.333333333
1F44CB8958D74FC5,1,1,2,1,60,120,86.9,0,0
1F4BF3A1A14CF351,3,0.333333333,6.666666667,2.666666667,64.3030303,440.3333333,28.925,0,0
1F4DA395F152E055,1,0,3,1,40.33333333,121,86.9,0,0
1F675320F550A8E9,5,0,1.2,1.2,60,72,121.6,1,0
1F69E4396455ECB5,4,0.25,3,2.25,53.03571429,131.25,47.13166667,1,0.25
1F7202EB91E14084,2,0,2,1.5,130.1666667,330.5,44.06666667,1,0
1F96A242E45839A2,5,0.2,2.8,1.8,79.325,323.6,71.4025,0.8,0.2
1F9DB48AAE470E1D,4,0.5,3.25,2,103.5,576.75,20.590625,0.5,0.25
1FA179F26260A7D4,19,0.210526316,4.052631579,1.842105263,110.743804,806.4210526,30.49456976,0.578947368,0.052631579
1FD42A5F8DAA25A3,1,1,6,5,72.33333333,434,41.9,1,1
1FE8A2DB8C1D9C1E,7,0.142857143,9.571428571,2.142857143,78.9532967,1602.857143,63.92044818,0.857142857,0.142857143
1FECBC6EAABD8492,2,0,2.5,1.5,150.25,511,75.4,1,0
2005E6CD6651ECA0,5,0,3,2.4,97.72,557.2,83.34305556,0.8,0
200DC48996E0EAAA,1,1,11,4,212.2727273,2335,85.53636364,1,1
200EA24A9F7EFB05,8,0.25,5.375,2.625,82.20588235,306.875,92.44416667,0.625,0.125
2025766736E86F44,5,0.2,4,2.8,73.57142857,215.2,126.9357143,0.4,0
2029011553F22279,14,0.142857143,9,5.142857143,109.0336842,823.4285714,52.15745086,0.428571429,0.071428571
2032BC51398E4B1B,2,0,1.5,1.5,76.75,123.5,24.95,0,0
2045F59224F81DB4,4,0.5,3.75,2.5,174.202381,901.75,38.75416667,1,0.5
204631A283119C18,6,0.5,1.833333333,1.166666667,46.02777778,72.33333333,66.14166667,0.666666667,0.166666667
2049108411D29888,13,0,2.076923077,1.461538462,74.16025641,202.6153846,69.88923077,0.846153846,0
204A618BDEC43A9C,20,0.2,4,2.7,84.27321429,288.45,41.83637346,0.8,0.05
204C362FFFD8BBC3,2,0,1.5,1,46,62,40,0,0
2050BCB6C6D9F102,5,0.4,7,3,72.58461539,809.2,55.10833333,1,0.4
20603F8C078A66A8,4,0.25,3,2.75,87.66666667,429,91.25,0.75,0
2063EC429E09F70D,17,0.235294118,7.941176471,4.941176471,109.1059379,868.1764706,62.52184485,0.823529412,0.235294118
206552354BA27F30,5,0.4,4,1.8,99.98333333,407.6,64.4,0.8,0.2
20685344A19FB611,1,0,2,1,60,120,86.9,0,0
2071771853D8BE7E,14,0.285714286,7.285714286,4.071428571,82.33601607,796.5,77.84429138,0.785714286,0.285714286
208489F8087FE781,13,0.461538462,6,2.615384615,46.15588258,223,41.94469621,0.846153846,0.461538462
208885E1B89DEC93,25,0.36,5.96,2.84,94.94978182,773.68,44.84105778,0.6,0.08
208CCAF8E2CD01D4,5,0.2,2,1.6,79.4,201.4,58.26333333,0.4,0
208EB8C1350529C6,1,0,1,1,60,60,24.9,1,0
20949A32B85DD283,3,1,7,4.333333333,73.68484849,503.3333333,60.79259259,1,1
2099FA6855E8FB5B,2,0,1.5,1.5,60,90,79,0.5,0
209B674C00674ABA,2,0,2,1.5,50,90,47.79,0.5,0
209E047C30408448,2,0.5,6,3,39.625,242,109.15625,1,0.5
20A4FFD0E64DC114,4,0,1.5,1.25,59.83333333,89.5,42.3,0.5,0
20B9CC2B9E74EA22,2,0,2.5,2.5,52.5,120,113.375,1,0
20C3E47F9722E4DE,4,0.25,1.5,1.25,99.5,208.5,67.48166667,0.75,0.25
20C68AF87A6C4884,52,0.038461539,5.346153846,3.480769231,80.56077931,607.9230769,68.59430764,0.692307692,0.019230769
20D0545F89ADD99A,2,0.5,2,2,374.25,748.5,88.775,1,0.5
20EC1023A023E00D,7,0.142857143,5.571428571,3.285714286,108.2095238,672.4285714,99.05666667,0.857142857,0.142857143
20F7FC6B53F78671,1,0,7,5,50.71428571,355,86.9,0,0
20FA8BE6F89F3FD7,12,0.083333333,4.25,2.5,81.01666667,518.9166667,58.50006536,0.75,0
20FC925236553F23,3,0,5.333333333,2.333333333,73.84615385,500,27.76153846,0.666666667,0
20FF019952AB91C6,7,0,4,2.428571429,127.2891157,592.7142857,63.75515873,0.285714286,0
210204DA68AFAF4B,6,0.166666667,7,3.333333333,91.87936508,1082,81.02768571,0.833333333,0.166666667
210F3D71333B5322,2,0,2,1,110,270,63.5,0,0
211C71819BBFB0C2,2,0,1,1,60,60,17.905,0.5,0
212DBB6E119B96E4,1,1,6,4,23.16666667,139,76.56666667,1,1
213B5D9EE9EFCABC,41,0.097560976,12.14634146,7.292682927,115.7793728,1579.073171,59.3335001,0.902439024,0.048780488
213D661096CEA7ED,3,0.333333333,11,4,66.56140351,679.6666667,42.21740741,1,0.333333333
214858BE3432873A,15,0.066666667,5.6,2.8,51.74854884,260.9333333,57.32754412,0.733333333,0.066666667
2149161FAC8225C2,39,0.076923077,4.153846154,2.538461539,100.2985881,697.8974359,81.6144562,0.487179487,0.025641026
2157C99AD7B6B6D7,3,0.666666667,1.666666667,1,649.8333333,1279.666667,66.93333333,0.666666667,0.333333333
215A1629380921E3,4,0.25,6.75,2.25,356.1696429,1695.25,66.22321429,0.25,0
215DBE771DE59613,2,0,1,1,60,60,121.9,0.5,0
2165BDDC52850880,14,0,5.857142857,2.357142857,159.1363095,864.5,51.37535809,0.928571429,0
2175367DA6326E3F,3,0.333333333,3.333333333,2.333333333,72.11904762,319,57.83333333,0.333333333,0.333333333
2176A8592B599EC3,13,0.153846154,3,2.538461539,47.63589744,110.3076923,84.83212121,0.692307692,0
217A7E2E70D864BF,4,0.25,4.75,2.25,72.125,301.25,86.46111111,0,0
217AE21075191C02,7,0.142857143,1.857142857,1.428571429,87.4952381,248.7142857,29.68790476,0.142857143,0
21A3A5F4A04732CC,8,0,2.75,2.125,60.05833333,154.125,56.890625,0.625,0
21A946DCEA1CD31B,1,1,4,2,106.25,425,18.9,1,1
21B37EC9477922B4,1,0,2,2,60,120,100.85,1,0
21C5223A1AEF2919,20,0.3,2.4,1.85,124.3620833,265.35,49.36066667,0.65,0.1
21D0112AECE46E40,14,0.142857143,5.357142857,3.214285714,71.50510204,695.7857143,99.56727513,1,0.142857143
21D0B7A7FB8A82F9,7,0.142857143,6,2.714285714,151.7253401,1467.428571,116.8345238,0.857142857,0.142857143
21D4C463CB180D55,24,0.208333333,17.5,4.75,88.67741409,1228.541667,36.07074458,0.541666667,0.208333333
21DBC622BD41F29F,4,0,2.75,1,49.91666667,134.75,89,1,0
21DBED31FBDAD647,5,0.2,5.6,3.6,58.49666667,291.6,48.06954546,0.8,0.2
21EA92BC791413E6,8,0.375,7.875,4.375,92.28779762,815.5,63.70659341,0.75,0.25
21F06194B83F2238,5,0.2,3.4,2.4,112.75,540,91.59111111,0.8,0.2
22025B20EBAE6E6F,3,0.333333333,4,2.666666667,66.76666667,307.6666667,51.63333333,0.666666667,0.333333333
220BE628FB41BEB5,1,0,4,2,74.75,299,53.5,1,0
220C2AF1C60A342A,15,0.133333333,1.866666667,1.466666667,129.8777778,395.2666667,78.78261905,0.733333333,0.133333333
220D107E80226474,10,0,3.4,1.8,87.57214286,444.5,344.2825397,0.7,0
2216AF947154A41F,2,0.5,2.5,1,67.875,181.5,47,0.5,0
221A6EE5D620228E,1,0,3,1,59,177,79.2,1,0
221E50BC856B4075,4,0.75,6.25,4.25,208.3333333,890.25,42.57694444,1,0.75
22352B5AD93EB82A,17,0.294117647,3.411764706,1.705882353,72.11452763,251.5882353,53.0780202,0.705882353,0.235294118
2242546CAEFFAF00,4,0,3.25,1.75,85.96428571,388.75,87.75,0.75,0
2254BB4CC8D99D67,8,0,8.625,4.375,61.40530303,826,72.25940476,0.875,0
225BD70D7A9E77F0,4,0.25,3.25,2,159.7291667,569,58.78125,1,0.25
226955E6DA849939,3,0,4,2.333333333,51.25925926,161.3333333,54.91666667,0.666666667,0
227940C5493AA038,1,1,8,3,652.25,5218,26.5725,1,1
228151E07313993D,1,1,6,4,34.5,207,57,1,1
